Record,Vendor,Job,Phase,Type,Status,Retention,Paid,InvoiceTotal,TotalPaid,Balance,NetDue,Period,LinkNum,BatchNum,PostingYear,Label
99903,3,160374,0,1,4,0,49.14,49.64,49.64,0,0,9,189554,5184,2016,0
99904,3,160527,0,1,4,0,48.52,49,49,0,0,9,189555,5184,2016,0
99905,3,160527,3,1,4,0,24.04,24.28,24.28,0,0,9,189557,5184,2016,0
99906,3,160527,0,1,4,0,20.54,20.75,20.75,0,0,9,189558,5184,2016,0
99907,3,160522,0,1,4,0,31.48,31.8,31.8,0,0,9,189559,5184,2016,0
99908,3,160522,0,1,4,0,10.08,10.18,10.18,0,0,9,189560,5184,2016,0
99909,3,160734,0,1,4,0,8.64,8.73,8.73,0,0,9,189561,5184,2016,0
99910,3,160527,0,1,4,0,12.95,13.08,13.08,0,0,9,189562,5184,2016,0
99911,3,160013,0,1,4,0,398.88,402.9,402.9,0,0,9,189563,5184,2016,0
99912,3,160410,0,1,4,0,37.37,37.74,37.74,0,0,9,189564,5184,2016,0
99913,1174,160522,0,1,4,0,73.5,75,75,0,0,9,189565,5184,2016,0
99914,1174,160374,0,1,4,0,186.2,190,190,0,0,9,189566,5184,2016,0
99915,1174,160684,0,1,4,0,1029,1050,1050,0,0,9,189567,5184,2016,0
99916,405,160013,0,1,4,0,456.04,456.04,456.04,0,0,9,189568,5184,2016,0
99917,405,160344,0,1,4,0,33,33,33,0,0,9,189569,5184,2016,0
99918,405,160344,0,1,4,0,852,852,852,0,0,9,189570,5184,2016,0
99919,2011,160484,0,1,4,0,113.84,113.84,113.84,0,0,9,189571,5184,2016,0
99920,555,2016090901,0,1,4,0,34.91,34.91,34.91,0,0,9,189572,5184,2016,0
99921,440,160013,0,1,4,0,2932.22,2932.22,2932.22,0,0,9,189573,5184,2016,0
99922,590,160602,0,1,4,0,40.46,40.46,40.46,0,0,9,189574,5184,2016,0
99923,245,160013,3,1,4,0,29.68,29.98,29.98,0,0,9,189575,5184,2016,0
99924,245,160490,0,1,4,0,104.94,106,106,0,0,9,189576,5184,2016,0
99925,496,160736,0,1,4,0,164.7,164.7,164.7,0,0,9,189577,5184,2016,0
99926,1487,160509,0,1,4,0,2137.2,2137.2,2137.2,0,0,9,189578,5184,2016,0
99927,77,160013,0,1,4,0,678.4,753.78,753.78,0,0,9,189579,5184,2016,0
99928,55,160490,0,1,4,0,1520,1520,1520,0,0,9,189580,5184,2016,0
99929,97,160278,0,1,4,0,965.1,984.8,984.8,0,0,9,189581,5185,2016,0
99930,97,160278,0,1,4,0,102.78,104.88,104.88,0,0,9,189582,5185,2016,0
99931,97,160678,0,1,4,0,80.91,82.56,82.56,0,0,9,189583,5185,2016,0
99932,97,160648,0,1,4,0,26.52,27.06,27.06,0,0,9,189584,5185,2016,0
99933,97,160570,0,1,4,0,20.67,21.09,21.09,0,0,9,189585,5185,2016,0
99934,97,160570,0,1,4,0,23.69,24.17,24.17,0,0,9,189586,5185,2016,0
99935,97,160406,0,1,4,0,116.86,119.25,119.25,0,0,9,189587,5185,2016,0
99936,97,160433,6,1,4,0,60.35,61.58,61.58,0,0,9,189588,5185,2016,0
99937,97,160410,0,1,4,0,18.81,19.19,19.19,0,0,9,189589,5185,2016,0
99938,97,160689,0,1,4,0,27,27.55,27.55,0,0,9,189590,5185,2016,0
99939,97,160522,0,1,4,0,66.13,67.48,67.48,0,0,9,189591,5185,2016,0
99940,97,150617,0,1,4,0,12.99,13.26,13.26,0,0,9,189592,5185,2016,0
99941,97,160562,0,1,4,0,18.41,18.79,18.79,0,0,9,189593,5185,2016,0
99942,1742,160344,0,1,4,0,102.5,102.5,102.5,0,0,9,189594,5185,2016,0
99943,1742,160013,0,1,4,0,320,320,320,0,0,9,189595,5185,2016,0
99944,1742,160013,0,1,4,0,1364,1364,1364,0,0,9,189596,5185,2016,0
99945,1742,160490,0,1,4,0,820,820,820,0,0,9,189597,5185,2016,0
99946,1742,160013,0,1,4,0,1040,1040,1040,0,0,9,189598,5185,2016,0
99947,29,160662,0,1,4,0,3.61,3.65,3.65,0,0,9,189599,5185,2016,0
99948,29,160522,0,1,4,0,9.72,9.82,9.82,0,0,9,189600,5185,2016,0
99949,319,160509,0,1,4,0,92.58,92.58,92.58,0,0,9,189601,5185,2016,0
99950,319,160673,0,1,4,0,109.51,109.51,109.51,0,0,9,189602,5185,2016,0
99951,319,160563,0,1,4,0,86.93,86.93,86.93,0,0,9,189603,5185,2016,0
99952,319,160344,0,1,4,0,86.93,86.93,86.93,0,0,9,189604,5185,2016,0
99953,319,160374,0,1,4,0,107.25,107.25,107.25,0,0,9,189605,5185,2016,0
99954,319,160310,0,1,4,0,92.58,92.58,92.58,0,0,9,189606,5185,2016,0
99955,319,160433,0,1,4,0,95.96,95.96,95.96,0,0,9,189607,5185,2016,0
99956,319,160542,0,1,4,0,86.93,86.93,86.93,0,0,9,189608,5185,2016,0
99957,2042,2016090901,0,1,4,0,250,250,250,0,0,9,189609,5185,2016,0
99958,2368,150889,0,1,4,0,-2169.46,-2169.46,-2169.46,0,0,9,189611,0,2016,0
99959,2368,150889,0,1,4,0,2078.46,2078.46,2078.46,0,0,9,189613,0,2016,0
99960,2357,0,0,1,4,0,-25.5,-25.5,-25.5,0,0,9,189615,0,2016,0
99961,2357,0,0,1,4,0,25.2,25.2,25.2,0,0,9,189617,0,2016,0
99962,4,0,0,1,4,0,18.04,18.04,18.04,0,0,9,189621,0,2016,0
99963,4,0,0,1,4,0,56.9,56.9,56.9,0,0,9,189623,0,2016,0
99964,4,160352,1,1,4,0,78.32,78.32,78.32,0,0,9,189625,0,2016,0
99965,4,2016080802,0,1,4,0,6.87,6.87,6.87,0,0,9,189627,0,2016,0
99966,4,2016080802,0,1,4,0,13.97,13.97,13.97,0,0,9,189629,0,2016,0
99967,4,2016080802,0,1,4,0,6.54,6.54,6.54,0,0,9,189631,0,2016,0
99968,4,2016080802,0,1,4,0,43.68,43.68,43.68,0,0,9,189633,0,2016,0
99969,4,160344,0,1,4,0,83.82,83.82,83.82,0,0,9,189635,0,2016,0
99970,4,160344,0,1,4,0,55.46,55.46,55.46,0,0,9,189637,0,2016,0
99971,4,160344,0,1,4,0,70.54,70.54,70.54,0,0,9,189639,0,2016,0
99972,4,160344,0,1,4,0,141.68,141.68,141.68,0,0,9,189641,0,2016,0
99973,4,150889,0,1,4,0,28.98,28.98,28.98,0,0,9,189644,0,2016,0
99974,4,150889,0,1,4,0,7.47,7.47,7.47,0,0,9,189646,0,2016,0
99975,4,150889,0,1,4,0,68.53,68.53,68.53,0,0,9,189648,0,2016,0
99976,4,150889,0,1,4,0,42.26,42.26,42.26,0,0,9,189650,0,2016,0
99977,4,160278,0,1,4,0,-98.72,-98.72,-98.72,0,0,9,189652,0,2016,0
99978,4,0,0,1,4,0,32.81,32.81,32.81,0,0,9,189655,0,2016,0
99979,4,160013,0,1,4,0,272.35,272.35,272.35,0,0,9,189657,0,2016,0
99980,4,169999,5432,1,4,0,13.97,13.97,13.97,0,0,9,189663,0,2016,0
99981,4,160592,0,1,4,0,12.19,12.19,12.19,0,0,9,189665,0,2016,0
99982,4,160592,0,1,4,0,15.94,15.94,15.94,0,0,9,189667,0,2016,0
99983,4,160592,0,1,4,0,48.21,48.21,48.21,0,0,9,189669,0,2016,0
99984,4,160406,0,1,4,0,35.54,35.54,35.54,0,0,9,189671,0,2016,0
99985,4,160043,220400,1,4,0,-21.97,-21.97,-21.97,0,0,9,189673,0,2016,0
99986,4,160043,220400,1,4,0,98.11,98.11,98.11,0,0,9,189675,0,2016,0
99987,4,160689,0,1,4,0,88.57,88.57,88.57,0,0,9,189677,0,2016,0
99988,4,160522,0,1,4,0,51.45,51.45,51.45,0,0,9,189679,0,2016,0
99989,4,160522,0,1,4,0,94.72,94.72,94.72,0,0,9,189681,0,2016,0
99990,4,160522,0,1,4,0,70.06,70.06,70.06,0,0,9,189683,0,2016,0
99991,4,2016090801,0,1,4,0,69.99,69.99,69.99,0,0,9,189685,0,2016,0
99992,4,160602,0,1,4,0,68,68,68,0,0,9,189687,0,2016,0
99993,4,160591,0,1,4,0,15.7,15.7,15.7,0,0,9,189689,0,2016,0
99994,4,160509,0,1,4,0,39.92,39.92,39.92,0,0,9,189691,0,2016,0
99995,4,160043,220400,1,4,0,22.49,22.49,22.49,0,0,9,189693,0,2016,0
99996,4,169999,130578,1,4,0,13.14,13.14,13.14,0,0,9,189695,0,2016,0
99997,4,169999,130578,1,4,0,121.76,121.76,121.76,0,0,9,189697,0,2016,0
99998,4,160602,0,1,4,0,36.42,36.42,36.42,0,0,9,189699,0,2016,0
99999,4,160628,0,1,4,0,60.03,60.03,60.03,0,0,9,189701,0,2016,0
100000,4,0,0,1,4,0,22.59,22.59,22.59,0,0,9,189703,0,2016,0
100001,4,160506,0,1,4,0,27.42,27.42,27.42,0,0,9,189705,0,2016,0
100002,4,160527,2,1,4,0,15.74,15.74,15.74,0,0,9,189707,0,2016,0
100003,4,160527,0,1,4,0,25.13,25.13,25.13,0,0,9,189709,0,2016,0
100004,4,150889,0,1,4,0,164.13,164.13,164.13,0,0,9,189711,0,2016,0
100005,4,150889,0,1,4,0,80.72,80.72,80.72,0,0,9,189713,0,2016,0
100006,4,150889,0,1,4,0,114.24,114.24,114.24,0,0,9,189715,0,2016,0
100007,4,0,0,1,4,0,16.97,16.97,16.97,0,0,9,189717,0,2016,0
100008,4,160374,0,1,4,0,86.25,86.25,86.25,0,0,9,189720,0,2016,0
100009,4,160598,1,1,4,0,42,42,42,0,0,9,189723,0,2016,0
100010,4,150804,0,1,4,0,18.71,18.71,18.71,0,0,9,189725,0,2016,0
100011,4,160570,0,1,4,0,30.85,30.85,30.85,0,0,9,189727,0,2016,0
100012,4,160663,0,1,4,0,22.71,22.71,22.71,0,0,9,189729,0,2016,0
100013,4,0,0,1,4,0,115.95,115.95,115.95,0,0,9,189731,0,2016,0
100014,4,160440,0,1,4,0,19.53,19.53,19.53,0,0,9,189733,0,2016,0
100015,4,160440,0,1,4,0,32.62,32.62,32.62,0,0,9,189735,0,2016,0
100016,4,160655,0,1,4,0,-16.54,-16.54,-16.54,0,0,9,189738,0,2016,0
100017,4,160655,0,1,4,0,-10.74,-10.74,-10.74,0,0,9,189740,0,2016,0
100018,4,160655,0,1,4,0,86.49,86.49,86.49,0,0,9,189742,5186,2016,0
100019,4,0,0,1,4,0,-86.49,-86.49,-86.49,0,0,9,189743,5186,2016,0
100020,4,160344,313102,1,4,0,-39.95,-39.95,-39.95,0,0,9,189744,0,2016,0
100021,4,160344,313102,1,4,0,59.95,59.95,59.95,0,0,9,189746,0,2016,0
100022,1206,160579,0,1,4,0,200,200,200,0,0,9,189748,5187,2016,0
100023,4,0,0,1,4,0,32.85,32.85,32.85,0,0,9,189811,0,2016,0
100024,4,0,0,1,4,0,-51.18,-51.18,-51.18,0,0,9,189813,0,2016,0
100025,4,0,0,1,4,0,51.18,51.18,51.18,0,0,9,189815,0,2016,0
100026,4,0,0,1,4,0,-32.85,-32.85,-32.85,0,0,9,189817,0,2016,0
100027,4,160595,0,1,4,0,16.64,16.64,16.64,0,0,9,189819,0,2016,0
100028,4,160013,0,1,4,0,654.11,654.11,654.11,0,0,9,189821,0,2016,0
100029,4,0,0,1,4,0,32.85,32.85,32.85,0,0,9,189823,0,2016,0
100030,4,160691,0,1,4,0,43.22,43.22,43.22,0,0,9,189829,0,2016,0
100031,4,160691,0,1,4,0,-43.22,-43.22,-43.22,0,0,9,189831,0,2016,0
100032,4,160352,0,1,4,0,1.07,1.07,1.07,0,0,9,189833,0,2016,0
100033,4,0,0,1,4,0,32.81,32.81,32.81,0,0,9,189835,0,2016,0
100034,4,160602,0,1,4,0,60.84,60.84,60.84,0,0,9,189837,0,2016,0
100035,381,160310,1,1,4,0,600.24,600.24,600.24,0,0,9,189856,0,2016,0
100036,1982,160582,0,1,4,0,419.99,419.99,419.99,0,0,9,189858,0,2016,0
100037,1201,160602,0,1,4,0,223.95,223.95,223.95,0,0,9,189860,0,2016,0
100038,1201,160602,0,1,4,0,1069.88,1069.88,1069.88,0,0,9,189862,0,2016,0
100039,1201,160602,0,1,4,0,1000,1000,1000,0,0,9,189864,0,2016,0
100040,1201,160663,0,1,4,0,349.98,349.98,349.98,0,0,9,189866,0,2016,0
100041,1201,160602,0,1,4,0,287.24,287.24,287.24,0,0,9,189868,0,2016,0
100042,1201,160602,0,1,4,0,565.03,565.03,565.03,0,0,9,189870,0,2016,0
100043,1201,160602,0,1,4,0,719.91,719.91,719.91,0,0,9,189872,0,2016,0
100044,1201,160602,0,1,4,0,462.36,462.36,462.36,0,0,9,189874,0,2016,0
100045,1201,160602,0,1,4,0,189.57,189.57,189.57,0,0,9,189876,0,2016,0
100046,1218,0,0,1,4,0,1.5,1.5,1.5,0,0,9,189878,0,2016,0
100047,1923,160570,0,1,4,0,292,292,292,0,0,9,189880,0,2016,0
100048,1201,160602,0,1,4,0,2100,2100,2100,0,0,9,189882,0,2016,0
100049,4,160672,0,1,4,0,-20.52,-20.52,-20.52,0,0,9,189884,0,2016,0
100050,4,160672,0,1,4,0,21.23,21.23,21.23,0,0,9,189886,0,2016,0
100051,106,0,0,1,4,0,33.23,33.23,33.23,0,0,9,189888,0,2016,0
100052,1511,0,0,1,4,0,2439,2439,2439,0,0,9,189890,0,2016,0
100053,1568,160648,0,1,4,0,7692,7692,7692,0,0,9,189892,0,2016,0
100054,1275,0,0,1,4,0,7.72,7.72,7.72,0,0,9,189894,0,2016,0
100055,1251,0,0,1,4,0,1840.21,1840.21,1840.21,0,0,9,189896,0,2016,0
100056,1251,0,0,1,4,0,722,722,722,0,0,9,189898,0,2016,0
100057,1251,0,0,1,4,0,60,60,60,0,0,9,189900,0,2016,0
100058,1235,0,0,1,4,0,12,12,12,0,0,9,189902,0,2016,0
100059,1275,0,0,1,4,0,44.01,44.01,44.01,0,0,9,189904,0,2016,0
100060,1242,160043,220400,1,4,0,100,100,100,0,0,9,189906,0,2016,0
100061,1276,160527,0,1,4,0,400,400,400,0,0,9,189908,0,2016,0
100062,4,160652,0,1,4,0,32.65,32.65,32.65,0,0,9,189910,0,2016,0
100063,1235,0,0,1,4,0,10,10,10,0,0,9,189912,0,2016,0
100064,1235,0,0,1,4,0,14,14,14,0,0,9,189914,0,2016,0
100065,1319,0,0,1,4,0,920.41,920.41,920.41,0,0,9,189916,0,2016,0
100066,4,160344,10,1,4,0,56.52,56.52,56.52,0,0,9,189928,0,2016,0
100067,4,160374,0,1,4,0,249.39,249.39,249.39,0,0,9,189930,0,2016,0
100068,1005,0,0,1,4,0,52.49,52.49,52.49,0,0,9,189964,5188,2016,0
100069,2381,150889,0,1,4,0,19.26,19.26,19.26,0,0,9,189965,5188,2016,0
100070,1086,160433,0,1,4,0,22,22,22,0,0,9,189966,5188,2016,0
100071,1157,160374,0,1,4,0,65.7,65.7,65.7,0,0,9,189967,5188,2016,0
100072,546,160542,0,1,4,0,1095,1095,1095,0,0,9,190132,5175,2016,0
100073,546,160013,0,1,4,0,15956,15956,15956,0,0,9,190133,5183,2016,0
100074,2348,0,0,1,4,0,586.7,586.7,586.7,0,0,9,190134,5189,2016,0
100075,163,0,0,1,4,0,627.64,627.64,627.64,0,0,9,190135,5189,2016,0
100076,163,0,0,1,4,0,1174.43,1174.43,1174.43,0,0,9,190136,5189,2016,0
100077,1592,0,0,1,4,0,3197.46,3197.46,3197.46,0,0,9,190137,5189,2016,0
100078,1939,160668,0,1,4,0,6840,6840,6840,0,0,9,190138,5190,2016,0
100079,1939,160668,0,1,4,0,9661.22,9661.22,9661.22,0,0,9,190139,5190,2016,0
100080,460,2016091501,0,1,4,0,671.99,671.99,671.99,0,0,9,190140,5190,2016,0
100081,460,2016090901,0,1,4,0,792.99,792.99,792.99,0,0,9,190141,5190,2016,0
100082,1978,150889,0,1,4,0,3997,3997,3997,0,0,9,190142,5190,2016,0
100083,2267,160688,0,1,4,0,34500,34500,34500,0,0,10,190143,5190,2016,0
100084,2267,160410,0,1,4,0,1888,1888,1888,0,0,9,190144,5190,2016,0
100085,546,160013,21,1,4,0,445,445,445,0,0,9,190145,5190,2016,0
100086,546,160013,21,1,4,0,445,445,445,0,0,9,190146,5190,2016,0
100087,546,160705,0,1,4,0,495,495,495,0,0,9,190147,5190,2016,0
100088,546,160013,0,1,4,0,15956,15956,15956,0,0,9,190148,5190,2016,0
100089,546,160607,0,1,4,0,680,680,680,0,0,9,190149,5190,2016,0
100090,546,2016091202,0,1,4,0,495,495,495,0,0,9,190150,5190,2016,0
100091,546,160775,0,1,4,0,195,195,195,0,0,9,190151,5190,2016,0
100092,546,2016091203,0,1,4,0,255,255,255,0,0,9,190152,5190,2016,0
100093,2139,160602,0,1,4,0,135,135,135,0,0,9,190153,5190,2016,0
100094,2305,160619,0,1,4,0,390.75,390.75,390.75,0,0,9,190154,5190,2016,0
100095,2305,160500,0,1,4,0,9600,9600,9600,0,0,9,190155,5190,2016,0
100096,2305,160648,0,1,4,0,5230,5230,5230,0,0,9,190156,5190,2016,0
100097,2379,160406,0,1,4,0,12669,12669,12669,0,0,9,190157,5190,2016,0
100098,2382,160691,0,1,4,0,322.5,322.5,322.5,0,0,9,190158,5190,2016,0
100099,433,160602,0,1,4,0,415.06,415.06,415.06,0,0,9,190159,5190,2016,0
100100,1162,160538,0,1,5,0,0,495.12,0,495.12,495.12,9,190160,5190,2016,0
100101,345,160684,0,1,4,0,74.94,76.47,76.47,0,0,9,190161,5191,2016,0
100102,592,160440,0,1,4,0,38.61,38.61,38.61,0,0,9,190162,5191,2016,0
100103,284,160013,0,1,4,0,2640,2640,2640,0,0,9,190163,5191,2016,0
100104,284,160598,0,1,4,0,56.18,56.18,56.18,0,0,9,190164,5191,2016,0
100105,284,160656,0,1,4,0,473.51,473.51,473.51,0,0,9,190165,5191,2016,0
100106,284,160609,0,1,4,0,70.62,70.62,70.62,0,0,9,190166,5191,2016,0
100107,284,160171,0,1,4,0,789.69,789.69,789.69,0,0,9,190167,5191,2016,0
100108,284,160598,0,1,4,0,181,181,181,0,0,9,190168,5191,2016,0
100109,284,160598,0,1,4,0,183.48,183.48,183.48,0,0,9,190169,5191,2016,0
100110,284,160278,0,1,4,0,399.66,399.66,399.66,0,0,9,190170,5191,2016,0
100111,284,160171,0,1,4,0,235.4,235.4,235.4,0,0,9,190171,5191,2016,0
100112,284,160344,0,1,4,0,1349.82,1349.82,1349.82,0,0,9,190172,5191,2016,0
100113,211,160579,1,1,4,0,56.99,56.99,56.99,0,0,9,190173,5191,2016,0
100114,211,160598,0,1,4,0,140.29,140.29,140.29,0,0,9,190174,5191,2016,0
100115,14,160522,0,1,4,0,221.48,226,226,0,0,9,190175,5191,2016,0
100116,362,160576,0,1,4,0,-94.16,-94.16,-94.16,0,0,9,190178,5191,2016,0
100117,3,160579,0,1,4,0,499.35,504.37,504.37,0,0,9,190180,5191,2016,0
100118,3,160171,0,1,4,0,465.02,469.66,469.66,0,0,9,190182,5191,2016,0
100119,3,160579,0,1,4,0,286.3,289.19,289.19,0,0,9,190183,5191,2016,0
100120,3,160171,0,1,4,0,165.74,167.42,167.42,0,0,9,190184,5191,2016,0
100121,3,160648,0,1,4,0,90.47,91.39,91.39,0,0,9,190186,5191,2016,0
100122,3,160648,0,1,4,0,76.4,77.17,77.17,0,0,9,190188,5191,2016,0
100123,3,160171,0,1,4,0,75.35,76.11,76.11,0,0,9,190189,5191,2016,0
100124,3,160579,0,1,4,0,67.36,68.03,68.03,0,0,9,190190,5191,2016,0
100125,3,160648,0,1,4,0,57.04,57.57,57.57,0,0,9,190191,5191,2016,0
100126,3,160278,0,1,4,0,52.96,53.5,53.5,0,0,9,190192,5191,2016,0
100127,3,160579,0,1,4,0,45.46,45.9,45.9,0,0,9,190193,5191,2016,0
100128,3,160579,1,1,4,0,43.73,44.18,44.18,0,0,9,190194,5191,2016,0
100129,3,160171,33,1,4,0,42.77,43.2,43.2,0,0,9,190195,5191,2016,0
100130,3,160500,0,1,4,0,41.72,42.14,42.14,0,0,9,190196,5191,2016,0
100131,3,160171,33,1,4,0,40.02,40.39,40.39,0,0,9,190197,5191,2016,0
100132,3,160648,0,1,4,0,33.43,33.77,33.77,0,0,9,190198,5191,2016,0
100133,3,160579,1,1,4,0,31.17,31.46,31.46,0,0,9,190199,5191,2016,0
100134,3,160500,0,1,4,0,30.59,30.9,30.9,0,0,9,190200,5191,2016,0
100135,3,160171,0,1,4,0,-28.38,-28.38,-28.38,0,0,9,190201,5191,2016,0
100136,3,160171,0,1,4,0,28.12,28.38,28.38,0,0,9,190202,5191,2016,0
100137,3,160678,0,1,4,0,27.6,27.88,27.88,0,0,9,190203,5191,2016,0
100138,3,160171,0,1,4,0,21.44,21.64,21.64,0,0,9,190204,5191,2016,0
100139,3,160579,1,1,4,0,21.34,21.56,21.56,0,0,9,190205,5191,2016,0
100140,3,160171,33,1,4,0,18.71,18.9,18.9,0,0,9,190206,5191,2016,0
100141,3,160500,0,1,4,0,15.3,15.45,15.45,0,0,9,190207,5191,2016,0
100142,3,160500,0,1,4,0,-11.97,-11.97,-11.97,0,0,9,190208,5191,2016,0
100143,3,160678,0,1,4,0,9.85,9.94,9.94,0,0,9,190209,5191,2016,0
100144,3,160767,0,1,4,0,8.94,9.03,9.03,0,0,9,190210,5191,2016,0
100145,3,160500,0,1,4,0,8.67,8.75,8.75,0,0,9,190211,5191,2016,0
100146,3,160171,32,1,4,0,8.02,8.1,8.1,0,0,9,190212,5191,2016,0
100147,3,160764,0,1,4,0,41.01,41.42,41.42,0,0,9,190213,5191,2016,0
100148,3,160753,0,1,4,0,5.25,5.3,5.3,0,0,9,190214,5191,2016,0
100149,3,160644,0,1,4,0,268.29,270.98,270.98,0,0,9,190215,5191,2016,0
100150,3,160464,0,1,4,0,180.17,181.82,181.82,0,0,9,190216,5191,2016,0
100151,3,160644,0,1,4,0,161.22,162.87,162.87,0,0,9,190217,5191,2016,0
100152,3,160644,0,1,4,0,143.01,144.45,144.45,0,0,9,190218,5191,2016,0
100153,3,160644,0,1,4,0,46.07,46.53,46.53,0,0,9,190219,5191,2016,0
100154,3,0,0,1,4,0,-41.31,-41.31,-41.31,0,0,9,190220,5191,2016,0
100155,3,160684,0,1,4,0,37.32,37.7,37.7,0,0,9,190221,5191,2016,0
100156,3,160679,1,1,4,0,26.67,26.94,26.94,0,0,9,190222,5191,2016,0
100157,3,160679,1,1,4,0,-17.96,-17.96,-17.96,0,0,9,190223,5191,2016,0
100158,3,160668,0,1,4,0,678.32,685.17,685.17,0,0,9,190225,5192,2016,0
100159,3,160522,0,1,4,0,190.37,192.29,192.29,0,0,9,190226,5192,2016,0
100160,3,150673,10,1,4,0,7.42,7.5,7.5,0,0,9,190227,5192,2016,0
100161,1174,160644,0,1,4,0,51.45,52.5,52.5,0,0,9,190228,5192,2016,0
100162,1174,160374,0,1,4,0,117.6,120,120,0,0,9,190229,5192,2016,0
100163,108,160565,0,1,4,0,57.05,57.05,57.05,0,0,9,190230,5192,2016,0
100164,405,160656,0,1,4,0,337.95,337.95,337.95,0,0,9,190231,5192,2016,0
100165,405,160013,0,1,4,0,1023.65,1023.65,1023.65,0,0,9,190232,5192,2016,0
100166,405,160423,0,1,4,0,78,78,78,0,0,9,190233,5192,2016,0
100167,405,160171,0,1,4,0,161.5,161.5,161.5,0,0,9,190234,5192,2016,0
100168,1194,160490,0,1,4,0,327.6,327.6,327.6,0,0,9,190235,5192,2016,0
100169,1194,160481,0,1,4,0,229.96,229.96,229.96,0,0,9,190236,5192,2016,0
100170,555,2016082502,0,1,4,0,39.87,39.87,39.87,0,0,9,190240,5192,2016,0
100171,590,160522,0,1,4,0,131.99,131.99,131.99,0,0,9,190241,5192,2016,0
100172,590,160648,0,1,4,0,659.8,659.8,659.8,0,0,9,190242,5192,2016,0
100173,590,160648,0,1,4,0,233.56,233.56,233.56,0,0,9,190243,5192,2016,0
100174,245,0,0,1,4,0,182.04,183.88,183.88,0,0,9,190244,5192,2016,0
100175,245,0,0,1,4,0,26.09,26.35,26.35,0,0,9,190245,5192,2016,0
100176,60,160579,0,1,4,0,185.77,185.77,185.77,0,0,9,190246,5192,2016,0
100177,60,160344,112,1,4,0,91.74,91.74,91.74,0,0,9,190247,5192,2016,0
100178,104,160410,0,1,4,0,1991.94,1991.94,1991.94,0,0,9,190248,5192,2016,0
100179,217,150673,1,1,4,0,26.4,26.4,26.4,0,0,9,190249,5192,2016,0
100180,55,160344,0,1,4,0,672,672,672,0,0,9,190250,5192,2016,0
100181,97,160678,0,1,4,0,164.6,167.96,167.96,0,0,9,190251,5192,2016,0
100182,97,160704,0,1,4,0,128.26,130.88,130.88,0,0,9,190252,5192,2016,0
100183,97,160278,0,1,4,0,4.17,4.26,4.26,0,0,9,190253,5192,2016,0
100184,97,160678,0,1,4,0,3.81,3.89,3.89,0,0,9,190254,5192,2016,0
100185,97,160753,0,1,4,0,49.63,50.64,50.64,0,0,9,190255,5192,2016,0
100186,97,160761,0,1,4,0,42.41,43.28,43.28,0,0,9,190256,5192,2016,0
100187,97,160353,0,1,4,0,49.3,50.31,50.31,0,0,9,190257,5192,2016,0
100188,97,160353,0,1,4,0,31.11,31.74,31.74,0,0,9,190258,5192,2016,0
100189,1832,0,0,1,4,0,366.5,366.5,366.5,0,0,10,190259,0,2016,0
100190,194,160522,0,1,4,0,23.51,23.75,23.75,0,0,9,190260,5192,2016,0
100191,2279,160433,0,1,4,0,110,110,110,0,0,9,190261,5192,2016,0
100192,29,160490,0,1,4,0,51.35,51.87,51.87,0,0,9,190262,5192,2016,0
100193,29,150673,0,1,4,0,88.16,89.05,89.05,0,0,9,190263,5192,2016,0
100194,2042,2016090901,0,1,4,0,350,350,350,0,0,9,190264,5192,2016,0
100195,2042,160735,0,1,4,0,700,700,700,0,0,9,190265,5192,2016,0
100196,2042,2016090901,0,1,4,0,250,250,250,0,0,9,190266,5192,2016,0
100197,2383,160648,0,1,5,0,0,2150,0,2150,2150,10,190278,5193,2016,0
100198,2383,160648,0,1,4,0,4300,4300,4300,0,0,9,190279,5193,2016,0
100199,1939,160668,0,1,4,0,16000,16000,16000,0,0,9,190281,5194,2016,0
100200,2309,160125,0,1,4,0,1540,1540,1540,0,0,9,190282,5194,2016,0
100201,546,160589,0,1,4,0,975,975,975,0,0,9,190283,5194,2016,0
100202,440,160013,0,1,4,0,2811.3,2811.3,2811.3,0,0,9,190284,5194,2016,0
100203,1601,160705,0,1,4,0,467.43,467.43,467.43,0,0,9,190285,5194,2016,0
100204,1601,160410,0,1,4,0,448.37,448.37,448.37,0,0,9,190286,5194,2016,0
100205,1601,160410,0,1,4,0,448.37,448.37,448.37,0,0,9,190287,5194,2016,0
100206,1601,160702,0,1,4,0,4405,4405,4405,0,0,9,190288,5194,2016,0
100207,345,160374,0,1,4,0,522.21,527,527,0,0,9,190289,5195,2016,0
100208,345,160013,0,1,4,0,85.79,86.77,86.77,0,0,9,190290,5195,2016,0
100209,345,160013,0,1,4,0,1266.55,1292.4,1292.4,0,0,9,190291,5195,2016,0
100210,345,160490,0,1,4,0,162,162,162,0,0,9,190292,5195,2016,0
100211,345,160013,0,1,4,0,-44.02,-44.02,-44.02,0,0,9,190293,5195,2016,0
100212,345,160013,0,1,4,0,541.44,541.44,541.44,0,0,9,190294,5195,2016,0
100213,345,160013,0,1,4,0,266.07,271.5,271.5,0,0,9,190295,5195,2016,0
100214,345,160013,3,1,4,0,-30.72,-30.72,-30.72,0,0,9,190296,5195,2016,0
100215,345,160013,0,1,4,0,40.8,40.8,40.8,0,0,9,190297,5195,2016,0
100216,345,160013,0,1,4,0,111.04,112.02,112.02,0,0,9,190298,5195,2016,0
