Record,Vendor,Job,Phase,Type,Status,Retention,Paid,InvoiceTotal,TotalPaid,Balance,NetDue,Period,LinkNum,BatchNum,PostingYear,Label
143965,3,180970,0,1,4,0,109.01,110.11,110.11,0,0,6,289901,7162,2019,0
143966,3,190415,0,1,4,0,30.93,31.24,31.24,0,0,6,289902,7162,2019,0
143967,3,190507,0,1,4,0,68.25,68.94,68.94,0,0,6,289903,7162,2019,0
143968,4,180534,4,1,4,0,109.9,109.9,109.9,0,0,5,289904,0,2019,0
143969,4,180534,4,1,4,0,65.04,65.04,65.04,0,0,5,289906,0,2019,0
143970,3,190381,0,1,4,0,214.79,216.96,216.96,0,0,6,289908,7162,2019,0
143971,3,190494,0,1,4,0,392.38,396.34,396.34,0,0,6,289909,7162,2019,0
143972,3,190415,0,1,4,0,207.13,209.22,209.22,0,0,6,289910,7162,2019,0
143973,3,190293,0,1,4,0,45.77,46.23,46.23,0,0,6,289911,7162,2019,0
143974,3,180970,0,1,4,0,145.89,147.36,147.36,0,0,6,289912,7162,2019,0
143975,3,180534,0,1,4,0,538.98,544.42,544.42,0,0,6,289913,7162,2019,0
143976,1174,190483,0,1,4,0,25.48,26,26,0,0,6,289914,7162,2019,0
143977,1323,0,0,1,4,0,57.68,57.68,57.68,0,0,5,289915,0,2019,0
143978,405,180869,0,1,4,0,36.84,36.84,36.84,0,0,6,289917,7162,2019,0
143979,405,180793,0,1,4,0,347.51,347.51,347.51,0,0,6,289918,7162,2019,0
143980,1323,0,0,1,4,0,10.69,10.69,10.69,0,0,5,289919,0,2019,0
143981,405,180869,0,1,5,0,0,399.69,0,399.69,399.69,6,289921,7162,2019,0
143982,1592,0,0,1,4,0,44,44,44,0,0,5,289922,0,2019,0
143983,3037,0,0,1,4,0,32.47,32.47,32.47,0,0,5,289924,0,2019,0
143984,1323,0,0,1,4,0,39.11,39.11,39.11,0,0,5,289926,0,2019,0
143985,2521,0,0,1,4,0,49.01,49.01,49.01,0,0,5,289928,0,2019,0
143986,1637,0,0,1,4,0,33.76,33.76,33.76,0,0,5,289930,0,2019,0
143987,4,190128,0,1,4,0,40.68,40.68,40.68,0,0,5,289932,0,2019,0
143988,3038,0,0,1,4,0,22.02,22.02,22.02,0,0,5,289934,0,2019,0
143989,4,2019051602,0,1,4,0,80.09,80.09,80.09,0,0,5,289938,0,2019,0
143990,4,2019051602,0,1,4,0,111.27,111.27,111.27,0,0,5,289940,0,2019,0
143991,4,2019051602,0,1,4,0,116.54,116.54,116.54,0,0,5,289943,0,2019,0
143992,4,0,0,1,4,0,53.95,53.95,53.95,0,0,5,289945,0,2019,0
143993,4,0,0,1,4,0,32.74,32.74,32.74,0,0,5,289947,0,2019,0
143994,32,190287,3,1,4,0,28.4,28.69,28.69,0,0,6,289950,7162,2019,0
143995,438,190421,0,1,4,0,33.76,33.76,33.76,0,0,6,289951,7162,2019,0
143996,77,190177,0,1,4,0,22.2,24.67,24.67,0,0,6,289952,7162,2019,0
143997,245,0,0,1,4,0,63.93,64.58,64.58,0,0,6,289953,7162,2019,0
143998,245,180873,0,1,4,0,19.8,20,20,0,0,6,289954,7162,2019,0
143999,245,180793,0,1,4,0,282.68,285.54,285.54,0,0,6,289955,7162,2019,0
144000,245,190494,0,1,4,0,2096.92,2118.1,2118.1,0,0,6,289956,7162,2019,0
144001,1494,0,0,1,5,0,0,210.57,0,210.57,210.57,6,289957,7162,2019,0
144002,1494,0,0,1,5,0,0,202.47,0,202.47,202.47,6,289958,7162,2019,0
144003,1494,0,0,1,4,0,210.57,210.57,210.57,0,0,6,289959,7162,2019,0
144004,97,190476,0,1,4,0,25.17,25.68,25.68,0,0,6,289960,7162,2019,0
144005,97,190464,0,1,4,0,172.33,175.85,175.85,0,0,6,289961,7162,2019,0
144006,97,190287,3,1,4,0,28.8,29.39,29.39,0,0,6,289962,7162,2019,0
144007,97,180508,0,1,4,0,5.85,5.97,5.97,0,0,6,289963,7162,2019,0
144008,97,180508,0,1,4,0,24.69,25.19,25.19,0,0,6,289964,7162,2019,0
144009,97,190428,0,1,4,0,365.73,373.19,373.19,0,0,6,289965,7162,2019,0
144010,97,190507,0,1,4,0,63.74,65.04,65.04,0,0,6,289966,7162,2019,0
144011,97,180970,0,1,4,0,29.57,30.17,30.17,0,0,6,289967,7162,2019,0
144012,28,0,0,1,4,0,59.44,59.44,59.44,0,0,6,289968,7162,2019,0
144013,28,0,0,1,4,0,146.85,146.85,146.85,0,0,6,289969,7162,2019,0
144014,386,170771,0,1,4,0,3920.64,3920.64,3920.64,0,0,6,289970,7162,2019,0
144015,3,190483,0,1,4,0,35.36,35.72,35.72,0,0,6,289971,7162,2019,0
144016,405,180869,0,1,4,0,399.68,399.68,399.68,0,0,6,290070,7162,2019,0
144017,1649,190439,0,1,4,0,4288.89,4288.89,4288.89,0,0,6,290078,7163,2019,0
144018,1706,180315,0,1,4,0,4320,4320,4320,0,0,5,290079,7163,2019,0
144019,546,190427,0,1,4,0,550,550,550,0,0,5,290080,7163,2019,0
144020,546,180963,0,1,4,0,1250,1250,1250,0,0,5,290081,7163,2019,0
144021,2586,180412,0,1,5,0,0,31800,0,31800,31800,6,290082,7163,2019,0
144022,2586,180412,0,1,4,0,31800,31800,31800,0,0,6,290083,7163,2019,0
144023,1866,190193,0,1,4,0,380,380,380,0,0,6,290084,7163,2019,0
144024,1649,2018121002,0,1,4,0,2351.78,2351.78,2351.78,0,0,6,290085,7163,2019,0
144025,546,190317,0,1,4,0,505,505,505,0,0,5,290086,7163,2019,0
144026,546,190305,0,1,4,0,650,650,650,0,0,5,290087,7163,2019,0
144027,546,190294,0,1,4,0,395,395,395,0,0,6,290088,7163,2019,0
144028,284,180490,0,1,4,0,313.66,316.83,316.83,0,0,5,290089,7163,2019,0
144029,284,180490,0,1,4,0,1100.87,1111.99,1111.99,0,0,5,290090,7163,2019,0
144030,211,190445,0,1,4,0,240.02,240.02,240.02,0,0,5,290091,7163,2019,0
144031,211,190445,0,1,4,0,79.34,79.34,79.34,0,0,6,290092,7163,2019,0
144032,2420,180490,0,1,4,0,97.52,97.52,97.52,0,0,5,290093,7163,2019,0
144033,3,180838,101,1,4,0,7.65,7.73,7.73,0,0,6,290094,7163,2019,0
144034,3,180537,2,1,4,0,168.05,169.75,169.75,0,0,6,290095,7163,2019,0
144035,3,180803,0,1,5,0,0,36.36,0,36.36,36.36,6,290096,7163,2019,0
144036,1265,190305,0,1,4,0,39.43,39.43,39.43,0,0,6,290097,7163,2019,0
144037,1194,180537,0,1,4,0,75.96,75.96,75.96,0,0,5,290098,7163,2019,0
144038,1194,180793,0,1,4,0,275.26,275.26,275.26,0,0,6,290099,7163,2019,0
144039,555,0,0,1,4,0,39.73,39.73,39.73,0,0,5,290100,7163,2019,0
144040,4,2019052302,0,1,4,0,256.42,256.42,256.42,0,0,5,290101,0,2019,0
144041,555,0,0,1,4,0,169.66,169.66,169.66,0,0,5,290103,7163,2019,0
144042,97,180681,1,1,4,0,67.02,68.39,68.39,0,0,6,290104,7163,2019,0
144043,97,190461,0,1,4,0,110.11,112.36,112.36,0,0,6,290105,7163,2019,0
144044,97,190501,0,1,4,0,79.29,80.91,80.91,0,0,6,290106,7163,2019,0
144045,634,190343,0,1,4,0,123.6,123.6,123.6,0,0,6,290107,7163,2019,0
144046,319,180838,0,1,4,0,121.79,121.79,121.79,0,0,5,290108,7163,2019,0
144047,319,180838,102,1,4,0,112.2,112.2,112.2,0,0,5,290109,7163,2019,0
144048,2042,2019060601,0,1,4,0,240,240,240,0,0,6,290110,7163,2019,0
144049,2042,2019060501,0,1,4,0,780,780,780,0,0,6,290111,7163,2019,0
144050,4,180803,0,1,4,0,-348.38,-348.38,-348.38,0,0,5,290112,0,2019,0
144051,4,190298,0,1,4,0,9.98,9.98,9.98,0,0,5,290114,7164,2019,0
144052,4,0,0,1,4,0,-9.98,-9.98,-9.98,0,0,5,290115,7164,2019,0
144053,4,180803,0,1,4,0,6.97,6.97,6.97,0,0,5,290116,7164,2019,0
144054,4,0,0,1,4,0,-6.97,-6.97,-6.97,0,0,5,290117,7164,2019,0
144055,4,180803,0,1,4,0,2.16,2.16,2.16,0,0,5,290118,7164,2019,0
144056,4,0,0,1,4,0,-2.16,-2.16,-2.16,0,0,5,290119,7164,2019,0
144057,4,190327,0,1,4,0,6.36,6.36,6.36,0,0,5,290120,7164,2019,0
144058,4,0,0,1,4,0,-6.36,-6.36,-6.36,0,0,5,290121,7164,2019,0
144059,4,180803,0,1,4,0,75.01,75.01,75.01,0,0,5,290122,7164,2019,0
144060,4,0,0,1,4,0,-75.01,-75.01,-75.01,0,0,5,290123,7164,2019,0
144061,4,180803,0,1,4,0,88.28,88.28,88.28,0,0,5,290124,7164,2019,0
144062,4,0,0,1,4,0,-88.28,-88.28,-88.28,0,0,5,290125,7164,2019,0
144063,4,180803,0,1,4,0,-49.77,-49.77,-49.77,0,0,5,290126,7164,2019,0
144064,4,0,0,1,4,0,49.77,49.77,49.77,0,0,5,290127,7164,2019,0
144065,4,190507,0,1,4,0,19.23,19.23,19.23,0,0,6,290128,0,2019,0
144066,4,190507,0,1,4,0,36.03,36.03,36.03,0,0,6,290130,0,2019,0
144067,4,190476,0,1,4,0,63.86,63.86,63.86,0,0,6,290132,0,2019,0
144068,4,190476,0,1,4,0,18.97,18.97,18.97,0,0,6,290134,0,2019,0
144069,4,190476,0,1,4,0,8.98,8.98,8.98,0,0,6,290136,0,2019,0
144070,4,180873,0,1,4,0,91.49,91.49,91.49,0,0,6,290138,0,2019,0
144071,4,190380,0,1,4,0,54.95,54.95,54.95,0,0,6,290140,0,2019,0
144072,4,190349,0,1,4,0,23.42,23.42,23.42,0,0,6,290142,0,2019,0
144073,4,190432,0,1,4,0,54.95,54.95,54.95,0,0,6,290144,0,2019,0
144074,4,170771,0,1,4,0,59.27,59.27,59.27,0,0,6,290146,0,2019,0
144075,4,180869,7,1,4,0,98.94,98.94,98.94,0,0,6,290148,0,2019,0
144076,4,180869,7,1,4,0,98.94,98.94,98.94,0,0,6,290150,0,2019,0
144077,4,190407,0,1,4,0,219,219,219,0,0,6,290152,0,2019,0
144078,4,190407,0,1,4,0,355,355,355,0,0,6,290154,0,2019,0
144079,4,190415,0,1,4,0,6.54,6.54,6.54,0,0,6,290156,0,2019,0
144080,4,190415,0,1,4,0,31.9,31.9,31.9,0,0,6,290158,0,2019,0
144081,4,190415,0,1,4,0,88.92,88.92,88.92,0,0,6,290162,0,2019,0
144082,4,180550,0,1,4,0,44.7,44.7,44.7,0,0,6,290165,0,2019,0
144083,21,0,0,1,4,0,90,90,90,0,0,6,290167,7163,2019,0
144084,4,180550,0,1,4,0,18.16,18.16,18.16,0,0,6,290168,0,2019,0
144085,4,180550,0,1,4,0,51.87,51.87,51.87,0,0,6,290170,0,2019,0
144086,4,180550,0,1,4,0,224,224,224,0,0,6,290172,0,2019,0
144087,4,180550,0,1,4,0,44.8,44.8,44.8,0,0,6,290174,0,2019,0
144088,4,170771,0,1,4,0,141.16,141.16,141.16,0,0,5,290184,0,2019,0
144089,4,190474,0,1,4,0,344,344,344,0,0,6,290186,0,2019,0
144090,127,180534,0,1,4,0,-28.61,-28.61,-28.61,0,0,5,290188,7163,2019,0
144091,4,190474,0,1,4,0,2.18,2.18,2.18,0,0,6,290189,0,2019,0
144092,4,190474,0,1,4,0,8.41,8.41,8.41,0,0,6,290191,0,2019,0
144093,4,190501,0,1,4,0,66.92,66.92,66.92,0,0,6,290193,0,2019,0
144094,127,180534,0,1,4,0,28.61,28.61,28.61,0,0,5,290195,7163,2019,0
144095,4,190501,0,1,4,0,42.91,42.91,42.91,0,0,6,290196,0,2019,0
144096,4,190501,0,1,4,0,3.99,3.99,3.99,0,0,6,290198,0,2019,0
144097,4,190447,0,1,4,0,14,14,14,0,0,6,290200,0,2019,0
144098,3012,2019052004,0,1,4,0,950,950,950,0,0,6,290202,7159,2019,0
144099,2131,190298,0,1,4,0,75.57,75.57,75.57,0,0,5,290204,7144,2019,0
144100,2308,190413,0,1,4,0,111,111,111,0,0,5,290223,0,2019,0
144101,1219,0,0,1,4,0,14.2,14.2,14.2,0,0,5,290225,0,2019,0
144102,4,180534,0,1,4,0,27.27,27.27,27.27,0,0,6,290227,0,2019,0
144103,4,180534,0,1,4,0,157.36,157.36,157.36,0,0,6,290229,0,2019,0
144104,4,190381,0,1,4,0,144.61,144.61,144.61,0,0,6,290231,0,2019,0
144105,4,0,0,1,4,0,8.52,8.52,8.52,0,0,6,290233,0,2019,0
144106,4,0,0,1,4,0,108.9,108.9,108.9,0,0,6,290235,0,2019,0
144107,4,190380,0,1,4,0,21.98,21.98,21.98,0,0,6,290237,0,2019,0
144108,4,180869,0,1,4,0,122.91,122.91,122.91,0,0,6,290239,0,2019,0
144109,4,180869,0,1,4,0,48.37,48.37,48.37,0,0,6,290241,0,2019,0
144110,4,180746,0,1,4,0,34.76,34.76,34.76,0,0,6,290243,0,2019,0
144111,1706,180315,0,1,4,0,-15000,-15000,-15000,0,0,1,290245,6961,2019,0
144112,1706,180315,0,1,4,0,15000,15000,15000,0,0,1,290246,6961,2019,0
144113,4,2019060301,0,1,4,0,90.43,90.43,90.43,0,0,6,290249,0,2019,0
144114,4,190493,0,1,4,0,24.2,24.2,24.2,0,0,6,290251,0,2019,0
144115,204,2019052901,0,1,4,0,20,20,20,0,0,6,290291,7165,2019,0
144116,204,2019052901,0,1,4,0,20,20,20,0,0,6,290292,7165,2019,0
144117,204,0,0,1,4,0,22,22,22,0,0,6,290293,7165,2019,0
144118,204,0,0,1,4,0,57,57,57,0,0,6,290294,7165,2019,0
144119,204,190446,0,1,4,0,39,39,39,0,0,6,290295,7165,2019,0
144120,204,2019052901,0,1,5,0,0,20,0,20,20,6,290296,7165,2019,0
144121,204,190380,0,1,4,0,262,262,262,0,0,6,290297,7165,2019,0
144122,204,180550,0,1,4,0,330,330,330,0,0,6,290298,7165,2019,0
144123,204,0,0,1,4,0,84,84,84,0,0,6,290299,7165,2019,0
144124,405,0,0,1,5,0,0,20,0,20,20,6,290300,7165,2019,0
144125,2988,190494,0,1,4,0,454.53,454.53,454.53,0,0,6,290303,7165,2019,0
144126,5,0,0,1,4,0,117.45,117.45,117.45,0,0,6,290304,7165,2019,0
144127,5,190380,0,1,4,0,284.2,284.2,284.2,0,0,6,290305,7165,2019,0
144128,5,0,0,1,4,0,169.65,169.65,169.65,0,0,6,290306,7165,2019,0
144129,5,0,0,1,4,0,113.1,113.1,113.1,0,0,6,290307,7165,2019,0
144130,5,180534,0,1,4,0,131.95,131.95,131.95,0,0,6,290308,7165,2019,0
144131,5,2019060402,0,1,4,0,30,30,30,0,0,6,290309,7165,2019,0
144132,2397,0,0,1,4,0,50,50,50,0,0,6,290311,0,2019,0
144133,2770,0,0,1,4,0,167.78,167.78,167.78,0,0,6,290313,0,2019,0
144134,2427,0,0,1,4,0,16.5,16.5,16.5,0,0,6,290315,0,2019,0
144135,1323,0,0,1,4,0,56.82,56.82,56.82,0,0,6,290317,0,2019,0
144136,342,0,0,1,4,0,25,25,25,0,0,6,290319,0,2019,0
144137,2147,0,0,1,4,0,269.55,269.55,269.55,0,0,5,290321,7166,2019,0
144138,3013,0,0,1,4,0,55.22,55.22,55.22,0,0,6,290322,0,2019,0
144139,1227,0,0,1,4,0,14.87,14.87,14.87,0,0,6,290324,0,2019,0
144140,1227,0,0,1,4,0,104.03,104.03,104.03,0,0,6,290326,0,2019,0
144141,4,180963,0,1,4,0,62.43,62.43,62.43,0,0,6,290328,0,2019,0
144142,1224,0,0,1,4,0,81.54,81.54,81.54,0,0,6,290330,0,2019,0
144143,1819,190440,0,1,4,0,105.95,105.95,105.95,0,0,6,290332,0,2019,0
144144,1337,0,0,1,4,0,115.52,115.52,115.52,0,0,6,290335,0,2019,0
144145,342,0,0,1,4,0,25,25,25,0,0,6,290337,0,2019,0
144146,1294,0,0,1,4,0,150.79,150.79,150.79,0,0,6,290339,0,2019,0
144147,1494,180636,0,1,4,0,263.03,263.03,263.03,0,0,6,290341,0,2019,0
144148,1238,0,0,1,4,0,142,142,142,0,0,6,290346,0,2019,0
144149,1591,190128,0,1,4,0,159.95,159.95,159.95,0,0,6,290348,0,2019,0
144150,1218,0,0,1,4,0,1.5,1.5,1.5,0,0,6,290350,0,2019,0
144151,1218,0,0,1,4,0,1.5,1.5,1.5,0,0,6,290352,0,2019,0
144152,1218,0,0,1,4,0,3.95,3.95,3.95,0,0,6,290354,0,2019,0
144153,2979,0,0,1,4,0,14.71,14.71,14.71,0,0,6,290356,0,2019,0
144154,342,0,0,1,4,0,25,25,25,0,0,6,290358,0,2019,0
144155,1553,190490,0,1,4,0,33.1,33.1,33.1,0,0,6,290360,0,2019,0
144156,1491,0,0,1,4,0,13,13,13,0,0,6,290362,0,2019,0
144157,2308,190413,0,1,4,0,641.25,641.25,641.25,0,0,6,290364,0,2019,0
144158,1165,0,0,1,4,0,1500,1500,1500,0,0,6,290366,0,2019,0
144159,1364,0,0,1,4,0,10.59,10.59,10.59,0,0,6,290368,0,2019,0
144160,1553,180746,0,1,4,0,17,17,17,0,0,6,290372,0,2019,0
144161,1553,180746,0,1,4,0,13,13,13,0,0,6,290374,0,2019,0
144162,1553,180746,0,1,4,0,10,10,10,0,0,6,290376,0,2019,0
144163,4,0,0,1,4,0,219.1,219.1,219.1,0,0,6,290378,0,2019,0
144164,1553,0,0,1,4,0,13,13,13,0,0,6,290380,0,2019,0
144165,3002,190239,0,1,4,0,1511,1511,1511,0,0,6,290382,0,2019,0
144166,4,190464,0,1,4,0,119,119,119,0,0,6,290384,0,2019,0
144167,1791,190370,0,1,4,0,509.6,509.6,509.6,0,0,6,290386,0,2019,0
144168,2743,190370,0,1,4,0,202.5,202.5,202.5,0,0,6,290388,0,2019,0
144169,3040,190370,0,1,4,0,496.54,496.54,496.54,0,0,6,290390,0,2019,0
144170,2743,190370,0,1,4,0,-18.58,-18.58,-18.58,0,0,6,290392,0,2019,0
144171,1259,190370,0,1,4,0,927.13,927.13,927.13,0,0,6,290394,0,2019,0
144172,1227,0,0,1,4,0,264.9,264.9,264.9,0,0,6,290399,0,2019,0
144173,2603,0,0,1,4,0,14.99,14.99,14.99,0,0,6,290401,0,2019,0
144174,1298,0,0,1,4,0,12,12,12,0,0,6,290403,0,2019,0
144175,1923,190298,0,1,4,0,172,172,172,0,0,6,290405,0,2019,0
144176,1224,0,0,1,4,0,540.78,540.78,540.78,0,0,6,290409,0,2019,0
144177,1544,0,0,1,4,0,88.44,88.44,88.44,0,0,6,290411,0,2019,0
144178,4,190385,0,1,4,0,-16.47,-16.47,-16.47,0,0,6,290420,0,2019,0
144179,4,190385,0,1,4,0,-25.2,-25.2,-25.2,0,0,6,290422,0,2019,0
144180,4,190385,0,1,4,0,72,72,72,0,0,6,290424,0,2019,0
144181,4,190385,0,1,4,0,-11.23,-11.23,-11.23,0,0,6,290426,0,2019,0
144182,4,190385,0,1,4,0,76,76,76,0,0,6,290428,0,2019,0
144183,4,0,0,1,4,0,19.75,19.75,19.75,0,0,6,290432,0,2019,0
144184,4,180970,0,1,4,0,43.05,43.05,43.05,0,0,6,290434,0,2019,0
144185,4,190385,0,1,4,0,94.04,94.04,94.04,0,0,6,290436,0,2019,0
144186,4,190503,0,1,4,0,91.52,91.52,91.52,0,0,6,290439,0,2019,0
144187,4,180746,0,1,4,0,38.9,38.9,38.9,0,0,6,290441,0,2019,0
144188,4,2019060403,0,1,4,0,63.77,63.77,63.77,0,0,6,290443,0,2019,0
144189,4,2019052902,0,1,4,0,64.39,64.39,64.39,0,0,6,290450,0,2019,0
144190,4,190239,4,1,4,0,121.43,121.43,121.43,0,0,6,290454,0,2019,0
144191,4,190239,4,1,4,0,179.51,179.51,179.51,0,0,6,290456,0,2019,0
144192,4,190239,4,1,4,0,19.12,19.12,19.12,0,0,6,290458,0,2019,0
144193,4,180681,0,1,4,0,6.78,6.78,6.78,0,0,6,290461,0,2019,0
144194,4,180681,0,1,4,0,28.44,28.44,28.44,0,0,6,290463,0,2019,0
144195,4,0,0,1,4,0,37.27,37.27,37.27,0,0,6,290465,0,2019,0
144196,4,190494,0,1,4,0,39.91,39.91,39.91,0,0,6,290468,0,2019,0
144197,4,0,0,1,4,0,63.3,63.3,63.3,0,0,6,290471,0,2019,0
144198,4,190470,0,1,4,0,103.8,103.8,103.8,0,0,6,290474,0,2019,0
144199,4,180550,0,1,4,0,15.88,15.88,15.88,0,0,6,290477,0,2019,0
144200,4,180550,0,1,4,0,151.07,151.07,151.07,0,0,6,290479,0,2019,0
144201,4,180793,0,1,4,0,153.64,153.64,153.64,0,0,6,290481,0,2019,0
144202,4,180793,0,1,4,0,84.42,84.42,84.42,0,0,6,290484,0,2019,0
144203,4,180793,0,1,4,0,130,130,130,0,0,6,290486,0,2019,0
144204,4,180793,0,1,4,0,129.22,129.22,129.22,0,0,6,290488,0,2019,0
144205,4,190380,0,1,4,0,58.39,58.39,58.39,0,0,6,290490,0,2019,0
144206,4,190380,0,1,4,0,35.14,35.14,35.14,0,0,6,290496,0,2019,0
144207,4,190380,0,1,4,0,36.33,36.33,36.33,0,0,6,290498,0,2019,0
144208,434,170771,0,1,4,0,721,721,721,0,0,6,290500,7167,2019,0
144209,4,190380,0,1,4,0,64,64,64,0,0,6,290501,0,2019,0
144210,434,170771,0,1,4,0,721,721,721,0,0,6,290503,7167,2019,0
144211,4,190380,0,1,4,0,98.77,98.77,98.77,0,0,6,290505,0,2019,0
144212,4,190380,0,1,4,0,154.97,154.97,154.97,0,0,6,290508,0,2019,0
144213,4,180963,0,1,4,0,16.41,16.41,16.41,0,0,6,290510,0,2019,0
144214,4,180963,0,1,4,0,18.68,18.68,18.68,0,0,6,290512,0,2019,0
144215,4,180963,0,1,4,0,41.91,41.91,41.91,0,0,6,290514,0,2019,0
144216,4,180963,0,1,4,0,31.98,31.98,31.98,0,0,6,290516,0,2019,0
144217,4,190461,0,1,4,0,19.12,19.12,19.12,0,0,6,290518,0,2019,0
144218,4,190461,0,1,4,0,99.46,99.46,99.46,0,0,6,290520,0,2019,0
144219,4,190461,0,1,4,0,19.64,19.64,19.64,0,0,6,290522,0,2019,0
144220,32,190476,0,1,4,0,16.02,16.02,16.02,0,0,6,290525,0,2019,0
144221,4,190380,0,1,4,0,295.24,295.24,295.24,0,0,6,290527,0,2019,0
144222,1587,0,0,1,4,0,15,15,15,0,0,6,290529,0,2019,0
144223,1323,0,0,1,4,0,7.3,7.3,7.3,0,0,6,290531,0,2019,0
144224,3039,190326,0,1,4,0,437.8,437.8,437.8,0,0,6,290533,0,2019,0
144225,3041,0,0,1,4,0,37.22,37.22,37.22,0,0,6,290535,0,2019,0
144226,2068,180550,0,1,4,0,5,5,5,0,0,6,290649,7168,2019,0
144227,1707,190499,0,1,4,0,67.85,67.85,67.85,0,0,6,290650,7168,2019,0
144228,1134,190499,0,1,4,0,9.69,9.69,9.69,0,0,6,290651,7168,2019,0
144229,1807,190381,0,1,4,0,55.95,55.95,55.95,0,0,6,290652,7168,2019,0
144230,2711,0,0,1,4,0,41,41,41,0,0,6,290653,7169,2019,0
144231,592,180838,0,1,4,0,179.6,179.6,179.6,0,0,5,290654,7169,2019,0
144232,592,180838,0,1,4,0,152.82,152.82,152.82,0,0,6,290655,7169,2019,0
144233,592,180838,0,1,4,0,15.66,15.66,15.66,0,0,6,290656,7169,2019,0
144234,592,180838,101,1,4,0,13.28,13.28,13.28,0,0,6,290657,7169,2019,0
144235,284,180490,0,1,4,0,540.23,545.69,545.69,0,0,6,290660,7169,2019,0
144236,284,190293,0,1,4,0,233.34,235.7,235.7,0,0,6,290661,7169,2019,0
144237,211,180669,0,1,4,0,52.9,52.9,52.9,0,0,6,290662,7169,2019,0
144238,2036,190052,106,1,4,0,16.49,16.49,16.49,0,0,6,290663,7170,2019,0
144239,2021,180550,0,1,4,0,748.5,748.5,748.5,0,0,6,290664,7169,2019,0
144240,83,190445,0,1,4,0,298,298,298,0,0,6,290665,7169,2019,0
144241,2456,190293,2,1,4,0,785.32,785.32,785.32,0,0,6,290666,7169,2019,0
144242,1903,180838,101,1,4,0,751,751,751,0,0,5,290667,7169,2019,0
144243,3,180838,0,1,4,0,-222.75,-222.75,-222.75,0,0,6,290668,7169,2019,0
144244,3,180793,2,1,4,0,682.6,689.5,689.5,0,0,6,290669,7169,2019,0
144245,3,190293,0,1,4,0,23.08,23.31,23.31,0,0,6,290671,7169,2019,0
144246,3,190467,0,1,4,0,19.57,19.77,19.77,0,0,6,290673,7169,2019,0
144247,3,180669,0,1,4,0,14.51,14.66,14.66,0,0,6,290674,7169,2019,0
144248,3,190464,0,1,4,0,25.54,25.8,25.8,0,0,6,290675,7169,2019,0
144249,3,180537,0,1,4,0,146.4,147.88,147.88,0,0,6,290676,7169,2019,0
144250,1174,180669,0,1,4,0,49.39,50.4,50.4,0,0,6,290677,7169,2019,0
144251,1174,190380,0,1,4,0,627.2,640,640,0,0,6,290682,7169,2019,0
144252,108,190380,0,1,4,0,8.94,8.94,8.94,0,0,6,290685,7169,2019,0
144253,405,180490,0,1,4,0,1564.43,1564.43,1564.43,0,0,6,290688,7169,2019,0
144254,405,180537,0,1,4,0,135.9,135.9,135.9,0,0,6,290689,7169,2019,0
144255,405,190158,0,1,5,0,0,1273.83,0,1273.83,1273.83,6,290691,7169,2019,0
144256,405,180537,0,1,5,0,0,708.42,0,708.42,708.42,6,290693,7169,2019,0
144257,405,180537,0,1,4,0,710.54,710.54,710.54,0,0,6,290696,7169,2019,0
144258,405,190169,0,1,5,0,0,1057.56,0,1057.56,1057.56,6,290697,7169,2019,0
144259,1174,180550,0,1,5,0,0,75.89,0,75.89,75.89,6,290699,7169,2019,0
144260,1276,180793,0,1,4,0,506.4,506.4,506.4,0,0,6,290700,7169,2019,0
144261,1746,0,0,1,4,0,150,150,150,0,0,6,290703,7169,2019,0
144262,245,190494,0,1,4,0,204.93,207,207,0,0,6,290705,7169,2019,0
144263,26,190445,0,1,4,0,339.53,342.96,342.96,0,0,6,290707,7169,2019,0
144264,26,190542,0,1,4,0,5.94,6,6,0,0,6,290710,7169,2019,0
144265,77,190494,0,1,4,0,4474.5,4971.67,4971.67,0,0,6,290711,7169,2019,0
144266,77,190494,0,1,4,0,2586.19,2873.55,2873.55,0,0,6,290713,7169,2019,0
144267,77,180869,6,1,4,0,2140.63,2378.48,2378.48,0,0,6,290716,7169,2019,0
144268,1487,180537,0,1,4,0,1212.2,1212.2,1212.2,0,0,6,290717,7169,2019,0
144269,1487,180869,0,1,4,0,3583.76,3583.76,3583.76,0,0,6,290720,7169,2019,0
144270,1487,180944,0,1,4,0,2724.98,2724.98,2724.98,0,0,6,290722,7169,2019,0
144271,55,190385,0,1,4,0,23.04,23.04,23.04,0,0,6,290727,7169,2019,0
144272,97,190396,0,1,4,0,29.2,29.8,29.8,0,0,6,290728,7169,2019,0
144273,97,190128,0,1,4,0,295.45,301.48,301.48,0,0,6,290729,7169,2019,0
144274,97,190396,0,1,4,0,38.56,39.35,39.35,0,0,6,290731,7169,2019,0
144275,97,0,0,1,4,0,97.08,99.06,99.06,0,0,6,290736,7169,2019,0
144276,97,180838,0,1,4,0,142.93,145.85,145.85,0,0,6,290738,7169,2019,0
144277,29,190445,0,1,4,0,29.42,29.72,29.72,0,0,6,290739,7169,2019,0
144278,319,180869,0,1,4,0,140.85,140.85,140.85,0,0,6,290740,7169,2019,0
144279,28,190380,0,1,4,0,157.99,157.99,157.99,0,0,6,290743,7169,2019,0
144280,28,180793,0,1,4,0,273.89,273.89,273.89,0,0,6,290746,7169,2019,0
144281,28,0,0,1,5,0,0,52.72,0,52.72,52.72,6,290750,7169,2019,0
